#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.673100E-04   0.198926E+08   0.198926E+08   0.259482E+08   0.259351E+08   0.198918E+08   0.198926E+08   0.198926E+08   0.198971E+08  -0.470901E+00   0.103857E+08   0.103857E+08   0.344951E+02
   0.695904E-04   0.198926E+08   0.198925E+08   0.259089E+08   0.258949E+08   0.198916E+08   0.198925E+08   0.198926E+08   0.198971E+08  -0.470899E+00   0.103857E+08   0.103857E+08   0.356483E+02
   0.719481E-04   0.198925E+08   0.198925E+08   0.258669E+08   0.258520E+08   0.198914E+08   0.198925E+08   0.198925E+08   0.198970E+08  -0.470897E+00   0.103856E+08   0.103856E+08   0.368390E+02
   0.743856E-04   0.198924E+08   0.198924E+08   0.258221E+08   0.258062E+08   0.198913E+08   0.198924E+08   0.198924E+08   0.198969E+08  -0.470895E+00   0.103856E+08   0.103856E+08   0.380683E+02
   0.769058E-04   0.198923E+08   0.198923E+08   0.257744E+08   0.257574E+08   0.198910E+08   0.198923E+08   0.198923E+08   0.198968E+08  -0.470892E+00   0.103855E+08   0.103855E+08   0.393372E+02
   0.795113E-04   0.198922E+08   0.198922E+08   0.257234E+08   0.257053E+08   0.198908E+08   0.198922E+08   0.198922E+08   0.198967E+08  -0.470890E+00   0.103855E+08   0.103855E+08   0.406470E+02
   0.822050E-04   0.198922E+08   0.198921E+08   0.256690E+08   0.256496E+08   0.198906E+08   0.198921E+08   0.198922E+08   0.198966E+08  -0.470887E+00   0.103854E+08   0.103854E+08   0.419988E+02
   0.849900E-04   0.198921E+08   0.198920E+08   0.256110E+08   0.255903E+08   0.198903E+08   0.198920E+08   0.198921E+08   0.198965E+08  -0.470884E+00   0.103854E+08   0.103854E+08   0.433937E+02
   0.878694E-04   0.198920E+08   0.198919E+08   0.255491E+08   0.255271E+08   0.198900E+08   0.198919E+08   0.198920E+08   0.198964E+08  -0.470881E+00   0.103853E+08   0.103853E+08   0.448329E+02
   0.908464E-04   0.198918E+08   0.198918E+08   0.254831E+08   0.254596E+08   0.198898E+08   0.198918E+08   0.198918E+08   0.198963E+08  -0.470878E+00   0.103853E+08   0.103853E+08   0.463178E+02
   0.939242E-04   0.198917E+08   0.198917E+08   0.254127E+08   0.253877E+08   0.198894E+08   0.198917E+08   0.198917E+08   0.198961E+08  -0.470875E+00   0.103852E+08   0.103852E+08   0.478493E+02
   0.971062E-04   0.198916E+08   0.198916E+08   0.253377E+08   0.253110E+08   0.198891E+08   0.198916E+08   0.198916E+08   0.198960E+08  -0.470871E+00   0.103851E+08   0.103851E+08   0.494289E+02
   0.100396E-03   0.198915E+08   0.198914E+08   0.252577E+08   0.252292E+08   0.198888E+08   0.198914E+08   0.198915E+08   0.198958E+08  -0.470867E+00   0.103851E+08   0.103851E+08   0.510576E+02
   0.103797E-03   0.198913E+08   0.198913E+08   0.251725E+08   0.251421E+08   0.198884E+08   0.198913E+08   0.198913E+08   0.198957E+08  -0.470863E+00   0.103850E+08   0.103850E+08   0.527368E+02
   0.107314E-03   0.198912E+08   0.198911E+08   0.250817E+08   0.250493E+08   0.198880E+08   0.198911E+08   0.198912E+08   0.198955E+08  -0.470859E+00   0.103849E+08   0.103849E+08   0.544676E+02
   0.110950E-03   0.198910E+08   0.198910E+08   0.249850E+08   0.249505E+08   0.198875E+08   0.198909E+08   0.198910E+08   0.198953E+08  -0.470854E+00   0.103848E+08   0.103848E+08   0.562513E+02
   0.114709E-03   0.198908E+08   0.198908E+08   0.248820E+08   0.248452E+08   0.198871E+08   0.198908E+08   0.198908E+08   0.198951E+08  -0.470849E+00   0.103847E+08   0.103847E+08   0.580891E+02
   0.118595E-03   0.198906E+08   0.198906E+08   0.247723E+08   0.247332E+08   0.198866E+08   0.198906E+08   0.198906E+08   0.198949E+08  -0.470844E+00   0.103846E+08   0.103846E+08   0.599820E+02
   0.122613E-03   0.198904E+08   0.198904E+08   0.246556E+08   0.246139E+08   0.198860E+08   0.198904E+08   0.198904E+08   0.198947E+08  -0.470838E+00   0.103845E+08   0.103845E+08   0.619314E+02
   0.126767E-03   0.198902E+08   0.198902E+08   0.245314E+08   0.244870E+08   0.198855E+08   0.198901E+08   0.198902E+08   0.198944E+08  -0.470832E+00   0.103844E+08   0.103844E+08   0.639383E+02
   0.131061E-03   0.198900E+08   0.198899E+08   0.243993E+08   0.243520E+08   0.198849E+08   0.198899E+08   0.198900E+08   0.198942E+08  -0.470825E+00   0.103843E+08   0.103843E+08   0.660038E+02
   0.135502E-03   0.198898E+08   0.198897E+08   0.242587E+08   0.242084E+08   0.198842E+08   0.198897E+08   0.198897E+08   0.198939E+08  -0.470818E+00   0.103842E+08   0.103841E+08   0.681289E+02
   0.140092E-03   0.198895E+08   0.198894E+08   0.241094E+08   0.240559E+08   0.198835E+08   0.198894E+08   0.198895E+08   0.198936E+08  -0.470811E+00   0.103840E+08   0.103840E+08   0.703146E+02
   0.144838E-03   0.198892E+08   0.198891E+08   0.239506E+08   0.238937E+08   0.198828E+08   0.198891E+08   0.198892E+08   0.198933E+08  -0.470803E+00   0.103839E+08   0.103838E+08   0.725618E+02
   0.149745E-03   0.198889E+08   0.198888E+08   0.237820E+08   0.237216E+08   0.198820E+08   0.198888E+08   0.198889E+08   0.198929E+08  -0.470794E+00   0.103837E+08   0.103837E+08   0.748714E+02
   0.154819E-03   0.198886E+08   0.198885E+08   0.236031E+08   0.235388E+08   0.198811E+08   0.198885E+08   0.198886E+08   0.198926E+08  -0.470785E+00   0.103835E+08   0.103835E+08   0.772440E+02
   0.160064E-03   0.198883E+08   0.198881E+08   0.234131E+08   0.233448E+08   0.198802E+08   0.198881E+08   0.198882E+08   0.198922E+08  -0.470775E+00   0.103833E+08   0.103833E+08   0.796804E+02
