#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.407709E-04   0.198933E+08   0.198933E+08   0.263119E+08   0.263070E+08   0.198933E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470917E+00   0.103861E+08   0.103861E+08   0.209963E+02
   0.421515E-04   0.198933E+08   0.198933E+08   0.262973E+08   0.262921E+08   0.198933E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470916E+00   0.103861E+08   0.103861E+08   0.217039E+02
   0.435788E-04   0.198933E+08   0.198933E+08   0.262816E+08   0.262761E+08   0.198933E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470915E+00   0.103860E+08   0.103860E+08   0.224350E+02
   0.450545E-04   0.198932E+08   0.198932E+08   0.262650E+08   0.262590E+08   0.198932E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470914E+00   0.103860E+08   0.103860E+08   0.231905E+02
   0.465802E-04   0.198932E+08   0.198932E+08   0.262472E+08   0.262408E+08   0.198932E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470914E+00   0.103860E+08   0.103860E+08   0.239711E+02
   0.481576E-04   0.198932E+08   0.198932E+08   0.262281E+08   0.262214E+08   0.198932E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470913E+00   0.103860E+08   0.103860E+08   0.247777E+02
   0.497883E-04   0.198932E+08   0.198931E+08   0.262078E+08   0.262006E+08   0.198931E+08   0.198932E+08   0.198932E+08   0.198977E+08  -0.470912E+00   0.103860E+08   0.103860E+08   0.256111E+02
   0.514743E-04   0.198931E+08   0.198931E+08   0.261861E+08   0.261784E+08   0.198931E+08   0.198931E+08   0.198931E+08   0.198977E+08  -0.470911E+00   0.103860E+08   0.103860E+08   0.264721E+02
   0.532173E-04   0.198931E+08   0.198931E+08   0.261629E+08   0.261547E+08   0.198930E+08   0.198931E+08   0.198931E+08   0.198976E+08  -0.470910E+00   0.103859E+08   0.103859E+08   0.273616E+02
   0.550194E-04   0.198930E+08   0.198930E+08   0.261382E+08   0.261294E+08   0.198930E+08   0.198930E+08   0.198930E+08   0.198976E+08  -0.470909E+00   0.103859E+08   0.103859E+08   0.282805E+02
